,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,RUTW220429P01200000,2022-04-05 14:53:41+00:00,1200.0,0.2,0.25,0.45,0.0,0.0,14.0,44,0.7543969873046875,False,REGULAR,USD
1,RUTW220429P01250000,2022-03-23 19:34:22+00:00,1250.0,0.86,0.25,0.5,0.0,0.0,1.0,15,0.7043486596679689,False,REGULAR,USD
2,RUTW220429P01300000,2022-01-25 14:53:18+00:00,1300.0,10.13,5.9,6.8,0.0,0.0,20.0,260,0.9687808297729492,False,REGULAR,USD
3,RUTW220429P01350000,2022-03-31 16:59:04+00:00,1350.0,0.5,0.55,0.7,0.0,0.0,30.0,88,0.6345251391601563,False,REGULAR,USD
4,RUTW220429P01400000,2022-04-04 19:11:04+00:00,1400.0,0.4,0.6,0.85,0.0,0.0,6.0,183,0.5925333715820313,False,REGULAR,USD
5,RUTW220429P01450000,2022-03-18 14:26:03+00:00,1450.0,2.81,0.85,1.05,0.0,0.0,4.0,43,0.5598188549804688,False,REGULAR,USD
6,RUTW220429P01500000,2022-04-06 13:43:27+00:00,1500.0,1.07,1.05,1.35,0.16000003,17.582418,10.0,216,0.5242967492675781,False,REGULAR,USD
7,RUTW220429P01550000,2022-04-06 13:32:30+00:00,1550.0,1.26,1.5,1.65,0.36,40.0,5.0,401,0.495122236328125,False,REGULAR,USD
8,RUTW220429P01600000,2022-04-05 16:05:33+00:00,1600.0,1.1,1.95,2.2,0.0,0.0,8.0,37,0.46332323791503904,False,REGULAR,USD
9,RUTW220429P01650000,2022-04-05 17:38:21+00:00,1650.0,1.4,2.65,2.9,0.0,0.0,11.0,331,0.43018147949218755,False,REGULAR,USD
10,RUTW220429P01700000,2022-04-06 14:13:08+00:00,1700.0,4.07,3.6,4.0,1.7700002,76.95653,16.0,136,0.3998473101806641,False,REGULAR,USD
11,RUTW220429P01750000,2022-04-06 14:13:08+00:00,1750.0,5.82,5.2,5.6,2.4500003,72.70031,30.0,165,0.36975727905273437,False,REGULAR,USD
