,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,RUT221216C00400000,2021-11-10 11:48:34+00:00,400.0,1294.5,1775.0,1799.0,0.0,0.0,,1,1.9189762351989748,True,REGULAR,USD
1,RUT221216C00500000,2021-12-14 16:07:57+00:00,500.0,1645.7,1648.6,1667.1,0.0,0.0,5.0,7,1.4575985372161864,True,REGULAR,USD
2,RUT221216C00700000,2021-11-10 11:48:34+00:00,700.0,1015.5,1481.0,1505.0,0.0,0.0,,6,1.3061405542755127,True,REGULAR,USD
3,RUT221216C00750000,2021-11-10 11:48:34+00:00,750.0,1459.0,1432.5,1456.5,0.0,0.0,,6,1.2389411832427977,True,REGULAR,USD
4,RUT221216C00800000,2021-11-10 11:48:34+00:00,800.0,587.7,1384.0,1408.0,0.0,0.0,,1,1.1767848167800903,True,REGULAR,USD
5,RUT221216C00850000,2021-11-10 11:48:34+00:00,850.0,574.0,1335.5,1359.5,0.0,0.0,2.0,2,1.1189085192489625,True,REGULAR,USD
6,RUT221216C00900000,2021-11-10 11:48:34+00:00,900.0,812.5,1287.5,1311.5,0.0,0.0,1.0,14,1.0665787638092044,True,REGULAR,USD
7,RUT221216C00950000,2021-11-10 11:48:34+00:00,950.0,549.0,1239.5,1263.5,0.0,0.0,,5,1.017247345428467,True,REGULAR,USD
8,RUT221216C01000000,2022-02-07 19:56:14+00:00,1000.0,1021.17,1009.5,1028.7,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD
9,RUT221216C01050000,2021-11-10 11:48:33+00:00,1050.0,581.04,1144.0,1168.0,0.0,0.0,1.0,1,0.927712209701538,True,REGULAR,USD
10,RUT221216C01100000,2021-11-10 11:48:33+00:00,1100.0,432.0,1096.5,1120.5,0.0,0.0,1.0,13,0.8867580294036864,True,REGULAR,USD
11,RUT221216C01150000,2021-11-10 11:48:33+00:00,1150.0,520.5,1049.0,1073.0,0.0,0.0,6.0,11,0.8474517818450926,True,REGULAR,USD
12,RUT221216C01200000,2022-01-24 15:26:41+00:00,1200.0,773.0,781.6,797.5,0.0,0.0,2.0,40,1.0000000000000003e-05,True,REGULAR,USD
13,RUT221216C01250000,2021-11-10 11:48:33+00:00,1250.0,972.23,955.5,979.5,0.0,0.0,13.0,580,0.7770331745147706,True,REGULAR,USD
14,RUT221216C01300000,2021-11-10 11:48:33+00:00,1300.0,922.08,909.0,933.0,0.0,0.0,36.0,38,0.7439867825698852,True,REGULAR,USD
15,RUT221216C01350000,2021-10-20 14:38:49+00:00,1350.0,952.58,988.0,1012.0,0.0,0.0,1.0,250,0.9986038347625731,True,REGULAR,USD
