,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,RUT231215P00500000,2022-01-03 18:53:47+00:00,500.0,5.5,2.7,8.3,0.0,0.0,,5,0.5322007229614257,False,REGULAR,USD
1,RUT231215P00800000,2021-12-13 05:08:12+00:00,800.0,18.78,0.0,0.0,0.0,0.0,,0,0.12500875,False,REGULAR,USD
2,RUT231215P00900000,2022-03-23 13:30:12+00:00,900.0,24.32,15.5,25.3,0.0,0.0,3.0,252,0.4321498435974121,False,REGULAR,USD
3,RUT231215P01000000,2022-02-28 18:39:26+00:00,1000.0,27.88,18.5,28.5,0.0,0.0,175.0,210,0.39465174446105966,False,REGULAR,USD
4,RUT231215P01050000,2021-11-10 11:48:52+00:00,1050.0,30.88,29.0,39.0,0.0,0.0,2.0,1,0.4042685000991822,False,REGULAR,USD
5,RUT231215P01100000,2022-02-24 14:52:01+00:00,1100.0,43.0,24.0,34.0,0.0,0.0,4.0,0,0.36607994766235347,False,REGULAR,USD
6,RUT231215P01150000,2021-12-02 17:49:53+00:00,1150.0,45.0,30.5,40.5,0.0,0.0,10.0,11,0.36171979228973383,False,REGULAR,USD
7,RUT231215P01200000,2022-03-09 19:15:47+00:00,1200.0,48.68,38.0,48.0,0.0,0.0,250.0,250,0.35792039180755614,False,REGULAR,USD
8,RUT231215P01250000,2022-02-04 16:47:33+00:00,1250.0,56.0,53.0,63.0,0.0,0.0,5.0,66,0.3679758332443237,False,REGULAR,USD
9,RUT231215P01300000,2022-03-04 16:53:37+00:00,1300.0,67.8,42.0,52.0,0.0,0.0,15.0,18,0.32312307132720935,False,REGULAR,USD
10,RUT231215P01350000,2021-11-10 11:48:52+00:00,1350.0,57.56,59.0,69.0,0.0,0.0,1.0,22,0.3344564235687255,False,REGULAR,USD
11,RUT231215P01400000,2022-02-17 16:17:22+00:00,1400.0,71.0,58.5,68.5,0.0,0.0,3.0,9,0.3118507536315917,False,REGULAR,USD
12,RUT231215P01450000,2021-11-10 11:48:52+00:00,1450.0,86.0,73.5,83.5,0.0,0.0,3.0,385,0.31509321388244627,False,REGULAR,USD
13,RUT231215P01500000,2022-04-05 20:01:38+00:00,1500.0,77.0,79.0,86.7,0.0,0.0,30.0,1862,0.29829917711257925,False,REGULAR,USD
14,RUT231215P01550000,2021-11-10 11:48:52+00:00,1550.0,96.0,90.0,100.0,0.0,0.0,,503,0.29579485340118405,False,REGULAR,USD
15,RUT231215P01600000,2022-03-24 20:00:00+00:00,1600.0,92.0,99.0,108.5,0.0,0.0,1.0,2185,0.28536939002990724,False,REGULAR,USD
16,RUT231215P01650000,2022-03-29 16:30:33+00:00,1650.0,98.0,107.5,121.2,0.0,0.0,1021.0,2380,0.2794814636802673,False,REGULAR,USD
17,RUT231215P01700000,2022-04-05 15:33:37+00:00,1700.0,112.5,119.5,133.8,0.0,0.0,750.0,658,0.2722832019233703,False,REGULAR,USD
18,RUT231215P01750000,2021-11-04 14:16:28+00:00,1750.0,104.4,114.0,214.0,0.0,0.0,5.0,11,0.3393868704795837,False,REGULAR,USD
19,RUT231215P01800000,2022-04-01 16:58:24+00:00,1800.0,138.5,147.5,160.6,0.0,0.0,100.0,102,0.25643710794448854,False,REGULAR,USD
20,RUT231215P01850000,2021-11-10 11:48:52+00:00,1850.0,172.0,157.5,173.5,0.0,0.0,1.0,31,0.24638929582595828,False,REGULAR,USD
21,RUT231215P01900000,2022-04-04 18:06:32+00:00,1900.0,158.85,180.0,193.0,0.0,0.0,65.0,1504,0.24201006715774537,False,REGULAR,USD
22,RUT231215P01950000,2021-11-10 11:48:52+00:00,1950.0,179.0,189.0,205.0,0.0,0.0,6.0,21,0.22881134660720828,False,REGULAR,USD
23,RUT231215P02000000,2022-03-16 14:17:40+00:00,2000.0,243.0,213.5,231.0,0.0,0.0,1.0,1452,0.22810182001113893,False,REGULAR,USD
24,RUT231215P02050000,2022-03-24 14:03:29+00:00,2050.0,230.0,235.5,251.7,0.0,0.0,375.0,456,0.2207261766052246,True,REGULAR,USD
25,RUT231215P02100000,2022-04-01 13:44:23+00:00,2100.0,238.0,257.0,274.2,0.0,0.0,1.0,1174,0.21359085672378542,True,REGULAR,USD
26,RUT231215P02150000,2021-12-16 20:56:37+00:00,2150.0,290.0,255.5,279.5,0.0,0.0,50.0,51,0.18825389085769653,True,REGULAR,USD
27,RUT231215P02200000,2022-03-23 16:53:14+00:00,2200.0,293.11,307.5,324.9,0.0,0.0,25.0,1471,0.19993246974945067,True,REGULAR,USD
28,RUT231215P02250000,2021-11-23 20:51:12+00:00,2250.0,276.06,293.5,317.5,0.0,0.0,7.0,134,0.15660747880935674,True,REGULAR,USD
29,RUT231215P02300000,2021-11-24 19:06:17+00:00,2300.0,290.0,317.5,341.5,0.0,0.0,50.0,221,0.140639315738678,True,REGULAR,USD
30,RUT231215P02350000,2021-11-18 17:31:17+00:00,2350.0,305.75,381.5,405.5,0.0,0.0,1.0,14,0.16881057332992555,True,REGULAR,USD
31,RUT231215P02400000,2021-12-23 20:58:12+00:00,2400.0,377.24,492.0,516.0,0.0,0.0,1.0,12,0.24614515764236453,True,REGULAR,USD
32,RUT231215P02450000,2021-11-08 14:37:56+00:00,2450.0,326.85,416.0,440.0,0.0,0.0,1.0,2,0.07499093963623049,True,REGULAR,USD
33,RUT231215P02500000,2021-11-10 11:48:52+00:00,2500.0,425.2,446.5,470.5,0.0,0.0,,2,1.0000000000000003e-05,True,REGULAR,USD
34,RUT231215P02550000,2022-02-23 15:09:22+00:00,2550.0,593.06,485.5,509.5,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
35,RUT231215P02600000,2021-11-10 11:48:52+00:00,2600.0,558.0,512.0,536.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
36,RUT231215P02800000,2021-11-24 16:48:28+00:00,2800.0,588.51,632.5,656.5,0.0,0.0,5.0,12,1.0000000000000003e-05,True,REGULAR,USD
37,RUT231215P02850000,2021-11-10 11:48:52+00:00,2850.0,692.1,697.0,721.0,0.0,0.0,,6,1.0000000000000003e-05,True,REGULAR,USD
38,RUT231215P02900000,2021-11-10 11:48:52+00:00,2900.0,808.5,737.0,761.0,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD
39,RUT231215P03000000,2021-11-30 15:29:01+00:00,3000.0,840.0,754.5,779.5,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD
40,RUT231215P03250000,2021-11-10 11:48:53+00:00,3250.0,1053.0,1040.0,1064.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
41,RUT231215P03400000,2021-11-10 11:48:53+00:00,3400.0,1227.0,1178.0,1202.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
