,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,RUT220916P01150000,2022-03-17 16:59:24+00:00,1150.0,9.8,7.3,8.2,0.0,0.0,1.0,13,0.4813436875915527,False,REGULAR,USD
1,RUT220916P01200000,2022-02-28 20:10:23+00:00,1200.0,13.18,6.8,8.0,0.0,0.0,4.0,14,0.44740848007202144,False,REGULAR,USD
2,RUT220916P01250000,2022-03-28 15:54:11+00:00,1250.0,10.42,10.7,11.8,0.0,0.0,3.0,36,0.4513604669189454,False,REGULAR,USD
3,RUT220916P01300000,2022-03-28 15:54:11+00:00,1300.0,12.27,12.9,14.0,0.0,0.0,3.0,28,0.43636122726440424,False,REGULAR,USD
4,RUT220916P01350000,2022-04-04 17:09:54+00:00,1350.0,11.2,15.0,16.5,0.0,0.0,37.0,38,0.42128569442749025,False,REGULAR,USD
5,RUT220916P01400000,2022-03-17 14:07:54+00:00,1400.0,21.9,18.5,19.5,0.0,0.0,10.0,29,0.40703412796020505,False,REGULAR,USD
6,RUT220916P01450000,2022-03-17 14:12:36+00:00,1450.0,26.05,21.9,23.1,0.0,0.0,5.0,2,0.3935454933166504,False,REGULAR,USD
7,RUT220916P01500000,2022-02-28 20:10:23+00:00,1500.0,34.05,19.4,21.5,0.0,0.0,8.0,302,0.3547122634887695,False,REGULAR,USD
8,RUT220916P01550000,2022-04-04 17:09:54+00:00,1550.0,22.24,31.0,32.3,0.0,0.0,38.0,58,0.3676515872192383,False,REGULAR,USD
9,RUT220916P01600000,2022-04-04 16:02:47+00:00,1600.0,25.85,37.0,38.4,0.0,0.0,1.0,686,0.3561084287261963,False,REGULAR,USD
10,RUT220916P01650000,2022-03-28 17:40:51+00:00,1650.0,37.5,44.0,45.4,0.0,0.0,150.0,1740,0.344382166595459,False,REGULAR,USD
11,RUT220916P01700000,2022-03-16 15:48:35+00:00,1700.0,63.84,52.0,53.4,0.0,0.0,10.0,1811,0.3324384688949585,False,REGULAR,USD
12,RUT220916P01750000,2022-03-16 14:09:28+00:00,1750.0,78.2,61.3,62.9,0.0,0.0,30.0,501,0.32118140983581533,False,REGULAR,USD
13,RUT220916P01790000,2022-02-04 17:30:26+00:00,1790.0,91.83,92.5,99.4,0.0,0.0,5.0,8,0.37509780181884766,False,REGULAR,USD
14,RUT220916P01800000,2022-03-16 15:48:35+00:00,1800.0,86.32,72.0,74.1,0.0,0.0,10.0,452,0.3105118082809448,False,REGULAR,USD
15,RUT220916P01810000,2021-12-31 19:02:21+00:00,1810.0,58.01,108.1,115.1,0.0,0.0,3.0,4,0.39268338035583494,False,REGULAR,USD
16,RUT220916P01820000,2022-02-18 19:51:54+00:00,1820.0,95.2,66.3,70.9,0.0,0.0,3.0,4,0.2881083152770995,False,REGULAR,USD
17,RUT220916P01830000,2022-03-11 21:00:09+00:00,1830.0,112.5,79.4,81.0,0.0,0.0,6.0,97,0.3027756795883178,False,REGULAR,USD
18,RUT220916P01840000,2022-03-25 13:30:08+00:00,1840.0,66.85,82.0,83.7,0.0,0.0,1.0,9,0.300776798210144,False,REGULAR,USD
19,RUT220916P01850000,2022-03-25 13:30:08+00:00,1850.0,68.93,84.7,86.4,0.0,0.0,1.0,294,0.2986177011489867,False,REGULAR,USD
20,RUT220916P01860000,2022-03-11 21:00:53+00:00,1860.0,122.0,87.3,88.9,0.0,0.0,6.0,18,0.2958787759017944,False,REGULAR,USD
21,RUT220916P01870000,2022-02-23 16:29:19+00:00,1870.0,123.1,74.9,76.8,0.0,0.0,,3,0.2624623620223999,False,REGULAR,USD
22,RUT220916P01880000,2022-04-01 19:58:22+00:00,1880.0,71.5,93.1,94.9,0.0,0.0,1.0,68,0.29202215553283684,False,REGULAR,USD
23,RUT220916P01890000,2022-02-17 19:57:21+00:00,1890.0,111.3,80.8,87.2,0.0,0.0,12.0,17,0.2680508376312255,False,REGULAR,USD
24,RUT220916P01900000,2022-03-28 15:58:11+00:00,1900.0,89.01,99.4,101.3,0.0,0.0,400.0,2347,0.2882952335739135,False,REGULAR,USD
25,RUT220916P01910000,2022-02-24 18:31:30+00:00,1910.0,153.8,81.8,84.9,0.0,0.0,,6,0.24701299259185794,False,REGULAR,USD
26,RUT220916P01920000,2022-04-04 14:54:25+00:00,1920.0,79.1,105.3,107.2,0.0,0.0,3.0,12,0.28289749092102046,False,REGULAR,USD
27,RUT220916P01930000,2022-03-22 16:53:50+00:00,1930.0,92.6,108.9,110.9,0.0,0.0,157.0,192,0.2814250325012207,False,REGULAR,USD
28,RUT220916P01940000,2022-03-22 14:57:38+00:00,1940.0,93.4,112.5,114.5,0.0,0.0,,7,0.27956729351043696,False,REGULAR,USD
29,RUT220916P01950000,2022-04-05 15:12:32+00:00,1950.0,93.17,115.9,117.7,0.0,0.0,100.0,619,0.2767635190582275,False,REGULAR,USD
30,RUT220916P01960000,2022-03-30 16:43:53+00:00,1960.0,85.3,119.6,121.5,0.0,0.0,1.0,13,0.27493248268127446,False,REGULAR,USD
31,RUT220916P01970000,2022-03-22 15:12:25+00:00,1970.0,101.8,123.4,125.4,0.0,0.0,7.0,23,0.27310526096343996,False,REGULAR,USD
32,RUT220916P01980000,2022-04-04 15:51:09+00:00,1980.0,93.2,127.1,128.9,0.0,0.0,3.0,205,0.2703358184432983,False,REGULAR,USD
33,RUT220916P02000000,2022-03-28 20:11:07+00:00,2000.0,107.23,135.3,137.2,0.0,0.0,1.0,2959,0.26668137500762945,False,REGULAR,USD
34,RUT220916P02010000,2022-03-09 14:35:01+00:00,2010.0,173.9,139.2,141.4,0.0,0.0,12.0,23,0.264655791015625,False,REGULAR,USD
35,RUT220916P02020000,2022-03-30 17:37:36+00:00,2020.0,106.69,143.3,145.9,0.0,0.0,1.0,3,0.2629925996398926,True,REGULAR,USD
36,RUT220916P02030000,2022-03-28 19:22:21+00:00,2030.0,123.5,147.9,150.1,0.0,0.0,12.0,54,0.26057029109954827,True,REGULAR,USD
37,RUT220916P02040000,2022-04-05 15:11:30+00:00,2040.0,124.0,152.3,154.7,0.0,0.0,20.0,108,0.25868966415405276,True,REGULAR,USD
38,RUT220916P02050000,2022-03-29 16:09:08+00:00,2050.0,109.4,156.4,158.8,0.0,0.0,20.0,1157,0.25567226879119875,True,REGULAR,USD
39,RUT220916P02060000,2021-10-20 14:01:27+00:00,2060.0,122.44,98.5,108.5,0.0,0.0,,1,0.15058603939056397,True,REGULAR,USD
40,RUT220916P02070000,2022-02-14 05:03:18+00:00,2070.0,159.4,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
41,RUT220916P02080000,2022-04-05 18:40:02+00:00,2080.0,145.46,171.4,173.9,0.0,0.0,1.0,20,0.25056062557220454,True,REGULAR,USD
42,RUT220916P02090000,2022-04-01 18:29:43+00:00,2090.0,140.9,176.6,179.2,0.0,0.0,5.0,153,0.24892413681030273,True,REGULAR,USD
43,RUT220916P02100000,2022-03-22 16:38:48+00:00,2100.0,155.01,181.2,183.8,0.0,0.0,43.0,60,0.24574652576446532,True,REGULAR,USD
44,RUT220916P02110000,2022-04-05 13:35:54+00:00,2110.0,134.9,186.4,189.2,0.0,0.0,3.0,10,0.24384682552337644,True,REGULAR,USD
45,RUT220916P02120000,2022-03-31 16:28:00+00:00,2120.0,153.4,191.6,194.4,0.0,0.0,4.0,13,0.24133296516418457,True,REGULAR,USD
46,RUT220916P02130000,2022-03-21 16:51:16+00:00,2130.0,172.7,198.3,201.2,0.0,0.0,,10,0.2416648405075073,True,REGULAR,USD
