,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,RUT220715P01200000,2022-03-29 14:38:34+00:00,1200.0,2.75,3.6,4.2,0.0,0.0,1.0,1638,0.5022022436523439,False,REGULAR,USD
1,RUT220715P01250000,2022-04-06 14:10:04+00:00,1250.0,4.8,4.5,5.1,-1.2999997,-21.31147,3.0,1,0.4888967126464845,False,REGULAR,USD
2,RUT220715P01300000,2022-03-25 13:40:52+00:00,1300.0,5.69,5.6,6.2,0.0,0.0,12.0,1,0.4701591070556641,False,REGULAR,USD
3,RUT220715P01350000,2022-04-04 14:23:07+00:00,1350.0,5.0,7.1,7.7,0.0,0.0,1.0,4,0.4539239178466796,False,REGULAR,USD
4,RUT220715P01400000,2022-04-04 14:23:07+00:00,1400.0,6.08,8.7,9.4,0.0,0.0,1.0,36,0.4366816586303711,False,REGULAR,USD
5,RUT220715P01450000,2022-03-30 14:35:58+00:00,1450.0,7.36,10.9,11.6,0.0,0.0,1.0,168,0.42093474578857426,False,REGULAR,USD
6,RUT220715P01500000,2022-03-30 14:35:58+00:00,1500.0,8.93,13.5,14.2,0.0,0.0,1.0,45,0.40489791885375975,False,REGULAR,USD
7,RUT220715P01550000,2022-03-16 15:06:13+00:00,1550.0,25.98,16.6,17.4,0.0,0.0,1.0,26,0.3893646269226075,False,REGULAR,USD
8,RUT220715P01600000,2022-04-05 18:58:12+00:00,1600.0,15.0,20.6,21.5,0.0,0.0,2.0,51,0.3751664656829834,False,REGULAR,USD
9,RUT220715P01650000,2022-04-05 18:23:59+00:00,1650.0,18.27,25.5,26.5,0.0,0.0,1.0,3,0.3611590373992919,False,REGULAR,USD
10,RUT220715P01700000,2022-04-05 19:41:49+00:00,1700.0,25.09,31.6,32.5,0.0,0.0,1.0,28,0.3469913934326171,False,REGULAR,USD
11,RUT220715P01750000,2022-04-06 14:07:29+00:00,1750.0,39.65,38.6,39.6,9.970001,33.59165,2.0,27,0.3323583610534668,False,REGULAR,USD
12,RUT220715P01800000,2022-04-05 19:41:49+00:00,1800.0,38.68,47.7,48.8,0.0,0.0,1.0,85,0.3197623566436767,False,REGULAR,USD
13,RUT220715P01850000,2022-04-06 14:12:51+00:00,1850.0,61.0,58.4,59.6,23.34,61.97557,40.0,102,0.3064034204101562,False,REGULAR,USD
14,RUT220715P01860000,2022-03-30 19:17:43+00:00,1860.0,44.51,60.9,62.1,0.0,0.0,1.0,10,0.3039925558471679,False,REGULAR,USD
15,RUT220715P01870000,2022-01-20 20:56:36+00:00,1870.0,93.0,89.6,91.5,0.0,0.0,,6,0.3735871968078613,False,REGULAR,USD
16,RUT220715P01890000,2022-02-25 15:01:29+00:00,1890.0,100.85,53.4,55.2,0.0,0.0,8.0,8,0.2565610843658448,False,REGULAR,USD
17,RUT220715P01900000,2022-03-04 16:35:04+00:00,1900.0,112.42,50.2,52.1,0.0,0.0,1.0,2,0.23870847969055173,False,REGULAR,USD
18,RUT220715P01910000,2022-02-25 15:01:29+00:00,1910.0,107.41,57.8,59.7,0.0,0.0,8.0,8,0.2493895252227783,False,REGULAR,USD
19,RUT220715P01920000,2022-03-18 18:36:52+00:00,1920.0,70.1,77.1,78.3,0.0,0.0,99.0,99,0.28741404731750486,False,REGULAR,USD
20,RUT220715P01930000,2022-04-05 20:03:34+00:00,1930.0,66.27,80.0,81.5,0.0,0.0,1.0,2,0.2850260707092284,False,REGULAR,USD
21,RUT220715P01950000,2022-04-01 13:47:32+00:00,1950.0,63.51,86.8,88.3,0.0,0.0,1.0,71,0.2803874452209472,False,REGULAR,USD
22,RUT220715P01960000,2022-01-24 20:26:19+00:00,1960.0,128.57,147.0,149.2,0.0,0.0,3.0,3,0.41767321224212645,False,REGULAR,USD
23,RUT220715P01970000,2022-04-06 13:32:48+00:00,1970.0,87.3,93.9,95.4,2.0,2.3446658,2.0,103,0.27532157791137696,False,REGULAR,USD
24,RUT220715P01990000,2022-04-06 13:36:19+00:00,1990.0,96.45,101.5,102.8,11.82,13.966679,3.0,7,0.2697865075302124,False,REGULAR,USD
25,RUT220715P02000000,2022-04-05 19:10:27+00:00,2000.0,85.04,105.3,106.9,0.0,0.0,47.0,100,0.2675167853546143,False,REGULAR,USD
26,RUT220715P02010000,2021-11-10 11:48:41+00:00,2010.0,114.73,96.0,101.8,0.0,0.0,7.0,7,0.24307244972229,False,REGULAR,USD
27,RUT220715P02030000,2022-03-28 15:02:04+00:00,2030.0,98.6,117.4,118.8,0.0,0.0,,5,0.257819921875,True,REGULAR,USD
28,RUT220715P02040000,2022-04-05 20:03:34+00:00,2040.0,103.39,122.3,123.9,0.0,0.0,1.0,25,0.2566106749343872,True,REGULAR,USD
29,RUT220715P02050000,2022-04-05 15:32:21+00:00,2050.0,96.45,127.5,129.3,0.0,0.0,10.0,147,0.25576763526916513,True,REGULAR,USD
30,RUT220715P02060000,2022-03-30 14:49:02+00:00,2060.0,83.72,132.1,134.0,0.0,0.0,1.0,2,0.25291427024841306,True,REGULAR,USD
31,RUT220715P02070000,2022-03-24 19:28:16+00:00,2070.0,111.12,137.0,138.6,0.0,0.0,,1,0.24946200374603267,True,REGULAR,USD
32,RUT220715P02080000,2022-04-05 13:42:34+00:00,2080.0,92.88,142.6,144.4,0.0,0.0,2.0,5,0.2485197829437256,True,REGULAR,USD
33,RUT220715P02100000,2022-04-05 15:32:21+00:00,2100.0,117.9,153.2,155.3,0.0,0.0,5.0,98,0.24385445484161378,True,REGULAR,USD
34,RUT220715P02120000,2022-02-08 20:31:33+00:00,2120.0,172.4,194.0,196.0,0.0,0.0,1.0,10,0.31136629192352283,True,REGULAR,USD
35,RUT220715P02130000,2021-11-10 11:48:41+00:00,2130.0,130.9,132.7,139.4,0.0,0.0,1.0,3,0.14541717628479003,True,REGULAR,USD
36,RUT220715P02150000,2022-02-28 15:30:43+00:00,2150.0,195.45,134.1,136.7,0.0,0.0,1.0,9,1.0000000000000003e-05,True,REGULAR,USD
37,RUT220715P02160000,2021-11-10 11:48:41+00:00,2160.0,142.86,143.7,150.7,0.0,0.0,1.0,1,0.08417663879394534,True,REGULAR,USD
38,RUT220715P02200000,2022-02-28 20:19:26+00:00,2200.0,226.86,161.8,165.0,0.0,0.0,1.0,94,1.0000000000000003e-05,True,REGULAR,USD
39,RUT220715P02210000,2021-11-10 11:48:42+00:00,2210.0,199.2,164.1,171.6,0.0,0.0,,25,1.0000000000000003e-05,True,REGULAR,USD
40,RUT220715P02220000,2021-11-11 17:46:46+00:00,2220.0,110.9,168.5,176.1,0.0,0.0,5.0,8,1.0000000000000003e-05,True,REGULAR,USD
41,RUT220715P02230000,2021-10-20 19:19:46+00:00,2230.0,151.8,130.3,134.8,0.0,0.0,1.0,3,1.0000000000000003e-05,True,REGULAR,USD
42,RUT220715P02240000,2022-01-26 14:57:59+00:00,2240.0,263.48,269.8,272.6,0.0,0.0,1.0,62,0.2849268895721435,True,REGULAR,USD
43,RUT220715P02250000,2022-01-26 14:57:59+00:00,2250.0,270.43,277.1,280.1,0.0,0.0,1.0,1,0.28372145729064935,True,REGULAR,USD
44,RUT220715P02290000,2022-01-04 16:37:37+00:00,2290.0,161.55,314.2,319.0,0.0,0.0,,55,0.30409173698425285,True,REGULAR,USD
45,RUT220715P02300000,2021-11-16 15:40:06+00:00,2300.0,138.8,204.9,210.0,0.0,0.0,5.0,55,1.0000000000000003e-05,True,REGULAR,USD
46,RUT220715P02310000,2022-01-24 20:50:23+00:00,2310.0,322.96,382.3,385.8,0.0,0.0,,1,0.4481866705322265,True,REGULAR,USD
47,RUT220715P02330000,2022-03-02 19:28:56+00:00,2330.0,304.16,259.6,264.0,0.0,0.0,3.0,3,1.0000000000000003e-05,True,REGULAR,USD
48,RUT220715P02340000,2022-03-02 19:28:56+00:00,2340.0,312.35,268.0,272.5,0.0,0.0,3.0,4,1.0000000000000003e-05,True,REGULAR,USD
49,RUT220715P02350000,2021-11-10 11:48:42+00:00,2350.0,262.97,235.5,244.6,0.0,0.0,1.0,2,1.0000000000000003e-05,True,REGULAR,USD
50,RUT220715P02400000,2022-03-16 15:01:46+00:00,2400.0,410.0,392.3,395.7,0.0,0.0,1.0,2,0.22066514205932614,True,REGULAR,USD
51,RUT220715P02410000,2021-10-25 15:15:41+00:00,2410.0,225.76,278.5,302.5,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
