,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,RUT230616P01200000,2022-03-16 13:39:42+00:00,1200.0,37.25,27.5,34.3,0.0,0.0,,5,0.3851303553009032,False,REGULAR,USD
1,RUT230616P01250000,2022-03-16 14:15:43+00:00,1250.0,40.1,30.5,38.7,0.0,0.0,,5,0.37389236953735344,False,REGULAR,USD
2,RUT230616P01300000,2022-03-22 18:47:27+00:00,1300.0,36.2,36.3,43.3,0.0,0.0,1.0,600,0.3622538445663452,False,REGULAR,USD
3,RUT230616P01350000,2022-03-14 19:34:02+00:00,1350.0,65.57,41.4,48.9,0.0,0.0,1.0,0,0.35220603244781495,False,REGULAR,USD
4,RUT230616P01400000,2022-03-22 18:47:27+00:00,1400.0,45.75,47.3,54.9,0.0,0.0,1.0,51,0.34196367271423334,False,REGULAR,USD
5,RUT230616P01450000,2022-02-25 14:31:56+00:00,1450.0,65.9,44.0,54.0,0.0,0.0,1.0,5,0.31624905559539784,False,REGULAR,USD
6,RUT230616P01500000,2022-03-02 15:20:10+00:00,1500.0,72.66,54.3,60.4,0.0,0.0,1.0,1,0.3058960707473755,False,REGULAR,USD
7,RUT230616P01550000,2022-03-14 19:34:02+00:00,1550.0,103.57,69.9,77.8,0.0,0.0,1.0,78,0.3141509930801391,False,REGULAR,USD
8,RUT230616P01600000,2022-03-23 18:28:12+00:00,1600.0,76.2,79.3,87.6,0.0,0.0,1.0,1262,0.3061306722831726,False,REGULAR,USD
9,RUT230616P01650000,2022-02-25 18:13:03+00:00,1650.0,99.0,74.0,84.0,0.0,0.0,3.0,14,0.27587470348358145,False,REGULAR,USD
10,RUT230616P01700000,2022-03-25 19:07:35+00:00,1700.0,91.1,100.7,109.0,0.0,0.0,12.0,1299,0.28865381153106684,False,REGULAR,USD
11,RUT230616P01750000,2022-01-31 20:31:18+00:00,1750.0,132.46,114.0,130.0,0.0,0.0,1.0,581,0.2919782869529723,False,REGULAR,USD
12,RUT230616P01800000,2022-04-01 13:32:50+00:00,1800.0,113.0,126.1,135.4,0.0,0.0,1.0,329,0.27246058357238767,False,REGULAR,USD
13,RUT230616P01850000,2022-03-10 16:05:42+00:00,1850.0,170.5,141.5,150.7,0.0,0.0,1.0,508,0.2647397135162354,False,REGULAR,USD
14,RUT230616P01860000,2021-11-09 14:38:08+00:00,1860.0,109.0,129.0,145.0,0.0,0.0,,1,0.25210556251525884,False,REGULAR,USD
15,RUT230616P01900000,2022-04-05 17:00:33+00:00,1900.0,143.28,155.0,170.5,0.0,0.0,1.0,301,0.2608182439422607,False,REGULAR,USD
16,RUT230616P01920000,2022-01-21 20:52:38+00:00,1920.0,200.44,178.0,194.0,0.0,0.0,6.0,15,0.2773013859939575,False,REGULAR,USD
17,RUT230616P01940000,2022-01-26 15:36:26+00:00,1940.0,198.4,184.5,193.7,0.0,0.0,1.0,0,0.26498957368850706,False,REGULAR,USD
18,RUT230616P01950000,2022-01-28 20:45:19+00:00,1950.0,223.95,183.0,198.5,0.0,0.0,2.0,506,0.26461955175399776,False,REGULAR,USD
