,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,RUT220617P00750000,2022-03-28 15:08:08+00:00,750.0,0.55,0.25,0.55,0.0,0.0,40.0,62,0.8042011767578124,False,REGULAR,USD
1,RUT220617P00800000,2022-03-15 15:35:51+00:00,800.0,1.3,0.35,0.65,0.0,0.0,2.0,34,0.7712425219726562,False,REGULAR,USD
2,RUT220617P00850000,2021-11-10 11:48:41+00:00,850.0,20.77,1.8,3.8,0.0,0.0,,1,0.8912974737548827,False,REGULAR,USD
3,RUT220617P00900000,2022-03-28 17:27:35+00:00,900.0,0.85,0.55,0.85,0.0,0.0,1.0,18,0.7028838305664062,False,REGULAR,USD
4,RUT220617P00950000,2022-03-11 17:24:43+00:00,950.0,2.3,0.7,1.0,0.0,0.0,1.0,459,0.6733431103515627,False,REGULAR,USD
5,RUT220617P01000000,2022-03-25 15:04:09+00:00,1000.0,1.2,0.85,1.1,0.0,0.0,3.0,171,0.6407506628417969,False,REGULAR,USD
6,RUT220617P01050000,2022-04-04 15:30:24+00:00,1050.0,0.95,1.1,1.3,0.0,0.0,1.0,13,0.6147499462890625,False,REGULAR,USD
7,RUT220617P01100000,2022-03-29 18:08:37+00:00,1100.0,1.22,1.3,1.55,0.0,0.0,5.0,44,0.5870402624511719,False,REGULAR,USD
8,RUT220617P01150000,2022-03-30 15:02:33+00:00,1150.0,1.39,1.6,1.85,0.0,0.0,400.0,1527,0.5617109259033204,False,REGULAR,USD
9,RUT220617P01200000,2022-03-30 15:02:33+00:00,1200.0,1.62,2.0,2.2,0.0,0.0,400.0,2897,0.5376022802734376,False,REGULAR,USD
10,RUT220617P01250000,2022-03-31 19:06:29+00:00,1250.0,2.05,2.5,2.75,0.0,0.0,2.0,357,0.5161791546630858,False,REGULAR,USD
11,RUT220617P01300000,2022-03-29 15:19:23+00:00,1300.0,2.4,3.2,3.5,0.0,0.0,1.0,854,0.5006458627319336,False,REGULAR,USD
12,RUT220617P01350000,2022-04-04 14:50:46+00:00,1350.0,2.7,4.0,4.4,0.0,0.0,4.0,480,0.4810537734985352,False,REGULAR,USD
13,RUT220617P01400000,2022-03-29 15:37:03+00:00,1400.0,3.63,5.0,5.5,0.0,0.0,18.0,84,0.461492201538086,False,REGULAR,USD
14,RUT220617P01450000,2022-03-23 13:30:08+00:00,1450.0,7.91,6.3,6.7,0.0,0.0,1.0,154,0.44005381729125975,False,REGULAR,USD
15,RUT220617P01500000,2022-04-01 19:47:10+00:00,1500.0,5.83,8.1,8.5,0.0,0.0,1.0,1308,0.4225521612548828,False,REGULAR,USD
16,RUT220617P01550000,2022-04-01 18:28:01+00:00,1550.0,7.31,10.3,10.7,0.0,0.0,1.0,160,0.4046995565795898,False,REGULAR,USD
17,RUT220617P01600000,2022-04-06 14:02:11+00:00,1600.0,12.94,13.0,13.5,4.49,53.136093,1.0,2979,0.3873810041809082,False,REGULAR,USD
18,RUT220617P01650000,2022-04-06 13:30:08+00:00,1650.0,14.45,16.9,17.4,2.13,17.288963,25.0,594,0.37263353202819827,False,REGULAR,USD
19,RUT220617P01700000,2022-04-06 13:30:08+00:00,1700.0,18.47,21.6,22.2,2.619999,16.52996,25.0,367,0.35727571441650385,False,REGULAR,USD
20,RUT220617P01750000,2022-04-06 13:38:39+00:00,1750.0,25.75,27.7,28.3,5.879999,29.592346,11.0,1899,0.34229173339843744,False,REGULAR,USD
21,RUT220617P01800000,2022-04-05 18:19:47+00:00,1800.0,24.1,35.4,36.0,0.0,0.0,3.0,3939,0.32754426124572755,False,REGULAR,USD
22,RUT220617P01850000,2022-04-05 14:38:24+00:00,1850.0,29.72,45.0,45.7,0.0,0.0,1.0,854,0.31310196182250977,False,REGULAR,USD
23,RUT220617P01860000,2022-04-05 14:38:24+00:00,1860.0,31.27,47.0,47.7,0.0,0.0,1.0,49,0.30950473827362057,False,REGULAR,USD
24,RUT220617P01870000,2022-04-05 16:55:44+00:00,1870.0,50.43,49.3,50.0,16.02,46.556232,3.0,9,0.30660941200256353,False,REGULAR,USD
25,RUT220617P01880000,2022-04-05 14:55:53+00:00,1880.0,34.21,51.8,52.5,0.0,0.0,3.0,59,0.30404214641571037,False,REGULAR,USD
26,RUT220617P01890000,2022-04-05 14:55:53+00:00,1890.0,35.98,54.5,55.3,0.0,0.0,8.0,72,0.3020852262878418,False,REGULAR,USD
27,RUT220617P01900000,2022-04-05 19:12:56+00:00,1900.0,43.03,56.9,57.5,0.0,0.0,765.0,2485,0.2978585839843749,False,REGULAR,USD
28,RUT220617P01910000,2022-04-05 19:21:24+00:00,1910.0,45.7,59.7,60.7,0.0,0.0,10.0,35,0.2964242721557617,False,REGULAR,USD
29,RUT220617P01920000,2022-04-05 16:55:44+00:00,1920.0,44.24,62.6,63.3,0.0,0.0,2.0,255,0.29275457008361805,False,REGULAR,USD
30,RUT220617P01930000,2022-04-06 13:40:08+00:00,1930.0,60.98,65.3,66.2,14.489998,31.167986,4.0,254,0.2896494375610351,False,REGULAR,USD
31,RUT220617P01940000,2022-04-06 13:59:51+00:00,1940.0,66.97,68.5,69.3,13.620003,25.529528,6.0,215,0.28676555526733394,False,REGULAR,USD
32,RUT220617P01950000,2022-04-06 14:27:38+00:00,1950.0,72.23,71.7,72.5,16.180004,28.86709,15.0,2088,0.28379775047302236,False,REGULAR,USD
33,RUT220617P01960000,2022-04-05 19:43:52+00:00,1960.0,59.82,75.0,76.0,0.0,0.0,32.0,157,0.28130677806854243,False,REGULAR,USD
34,RUT220617P01970000,2022-04-05 19:57:00+00:00,1970.0,62.85,79.0,79.8,0.0,0.0,3.0,224,0.27926975009918215,False,REGULAR,USD
35,RUT220617P01980000,2022-04-06 14:24:21+00:00,1980.0,81.72,82.4,83.2,14.559998,21.679565,42.0,507,0.2756763412094116,False,REGULAR,USD
36,RUT220617P01990000,2022-04-05 17:51:41+00:00,1990.0,63.6,86.0,86.9,0.0,0.0,47.0,835,0.2725216181182861,False,REGULAR,USD
37,RUT220617P02000000,2022-04-06 14:06:04+00:00,2000.0,93.73,90.0,90.8,21.340004,29.479218,5.0,5061,0.26950803741455076,False,REGULAR,USD
38,RUT220617P02010000,2022-04-06 14:23:31+00:00,2010.0,94.5,93.9,94.8,17.160004,22.187748,21.0,292,0.26633805568695074,False,REGULAR,USD
39,RUT220617P02020000,2022-04-06 14:23:12+00:00,2020.0,99.38,98.2,99.5,19.699997,24.723892,58.0,221,0.2646710496520996,True,REGULAR,USD
40,RUT220617P02030000,2022-04-06 14:24:21+00:00,2030.0,101.94,102.8,103.7,20.970001,25.898481,9.0,861,0.2611539339447021,True,REGULAR,USD
41,RUT220617P02040000,2022-04-06 13:56:21+00:00,2040.0,104.06,107.3,108.3,16.059998,18.249998,2.0,1546,0.2582853102874756,True,REGULAR,USD
42,RUT220617P02050000,2022-04-06 14:11:15+00:00,2050.0,114.8,112.1,113.2,23.330002,25.505632,3.0,4752,0.25576763526916513,True,REGULAR,USD
43,RUT220617P02060000,2022-04-06 13:56:21+00:00,2060.0,113.81,116.5,117.6,17.720001,18.441048,1.0,687,0.25135026000976557,True,REGULAR,USD
