,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,RUT220617C00750000,2022-03-04 15:48:28+00:00,750.0,1240.4,1322.5,1343.5,0.0,0.0,2.0,2,0.9926758544921875,True,REGULAR,USD
1,RUT220617C00900000,2021-11-10 11:48:29+00:00,900.0,1357.5,1292.2,1315.0,0.0,0.0,,1,1.9842301203536987,True,REGULAR,USD
2,RUT220617C00950000,2021-11-10 11:48:29+00:00,950.0,579.16,1243.0,1266.0,0.0,0.0,1.0,0,1.8852544799804685,True,REGULAR,USD
3,RUT220617C01000000,2022-01-25 18:05:04+00:00,1000.0,975.0,929.0,933.3,0.0,0.0,2.0,9,1.0000000000000003e-05,True,REGULAR,USD
4,RUT220617C01100000,2022-03-24 14:48:00+00:00,1100.0,951.85,973.9,995.0,0.0,0.0,4.0,19,0.6930572686767578,True,REGULAR,USD
5,RUT220617C01150000,2021-11-10 11:48:26+00:00,1150.0,706.0,1052.9,1063.2,0.0,0.0,,11,1.5386985955810546,True,REGULAR,USD
6,RUT220617C01200000,2022-03-07 16:47:40+00:00,1200.0,787.96,874.4,895.5,0.0,0.0,1.0,13,0.620670297241211,True,REGULAR,USD
7,RUT220617C01300000,2022-01-14 15:06:28+00:00,1300.0,851.29,731.9,735.3,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD
8,RUT220617C01400000,2021-11-10 11:48:26+00:00,1400.0,876.82,812.3,822.3,0.0,0.0,1.0,2,1.2019388047790527,True,REGULAR,USD
9,RUT220617C01450000,2021-11-10 11:48:26+00:00,1450.0,416.91,765.0,774.9,0.0,0.0,8.0,101,1.1436428926467896,True,REGULAR,USD
10,RUT220617C01500000,2022-03-29 19:52:41+00:00,1500.0,633.31,579.6,600.5,0.0,0.0,50.0,940,0.4612785806274414,True,REGULAR,USD
11,RUT220617C01600000,2022-03-22 19:01:21+00:00,1600.0,538.0,490.5,494.9,0.0,0.0,2.0,42,0.32199774688720695,True,REGULAR,USD
12,RUT220617C01650000,2021-11-10 11:48:27+00:00,1650.0,677.17,579.9,589.3,0.0,0.0,8.0,39,0.9342276474761964,True,REGULAR,USD
13,RUT220617C01700000,2022-02-18 15:03:01+00:00,1700.0,371.22,392.0,414.0,0.0,0.0,1.0,25,0.40217425224304193,True,REGULAR,USD
14,RUT220617C01800000,2022-03-29 16:06:00+00:00,1800.0,336.0,305.8,309.7,0.0,0.0,1.0,38,0.2989877230834961,True,REGULAR,USD
15,RUT220617C01850000,2022-03-28 17:13:33+00:00,1850.0,241.8,262.8,266.2,0.0,0.0,1.0,1,0.28881021255493156,True,REGULAR,USD
16,RUT220617C01860000,2022-02-14 19:50:05+00:00,1860.0,236.1,215.7,218.6,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
17,RUT220617C01870000,2022-02-14 18:24:55+00:00,1870.0,232.3,208.7,211.6,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
18,RUT220617C01890000,2022-02-14 05:02:57+00:00,1890.0,252.1,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
19,RUT220617C01900000,2021-11-10 11:48:27+00:00,1900.0,519.52,364.5,372.8,0.0,0.0,6.0,6,0.7205075556945801,True,REGULAR,USD
20,RUT220617C01910000,2022-03-09 15:15:01+00:00,1910.0,188.2,213.2,216.2,0.0,0.0,1.0,3,0.2752605433654785,True,REGULAR,USD
21,RUT220617C01930000,2022-03-14 17:56:24+00:00,1930.0,131.5,197.3,200.3,0.0,0.0,,228,0.27090420265197757,True,REGULAR,USD
22,RUT220617C01940000,2022-03-18 14:47:31+00:00,1940.0,188.11,189.6,192.4,0.0,0.0,1.0,174,0.2683788983154296,True,REGULAR,USD
23,RUT220617C01950000,2022-03-31 17:15:40+00:00,1950.0,183.12,181.9,184.7,0.0,0.0,1.0,876,0.2661740253448487,True,REGULAR,USD
24,RUT220617C01960000,2022-03-16 19:54:50+00:00,1960.0,155.86,174.3,177.1,0.0,0.0,1.0,150,0.26392337646484376,True,REGULAR,USD
25,RUT220617C01970000,2022-03-18 19:12:09+00:00,1970.0,177.7,166.8,169.5,0.0,0.0,5.0,64,0.2613217789459229,True,REGULAR,USD
26,RUT220617C01980000,2022-03-15 19:30:58+00:00,1980.0,111.84,159.4,162.1,0.0,0.0,1.0,301,0.25897576358795177,True,REGULAR,USD
27,RUT220617C01990000,2022-03-24 16:03:33+00:00,1990.0,151.91,152.1,154.7,12.210007,8.740163,5.0,793,0.25626735561370845,True,REGULAR,USD
28,RUT220617C02000000,2022-03-31 19:53:02+00:00,2000.0,138.07,145.0,147.5,0.0,0.0,2.0,3511,0.25378019786834716,True,REGULAR,USD
29,RUT220617C02010000,2022-03-16 19:49:25+00:00,2010.0,121.0,137.7,140.4,0.0,0.0,350.0,230,0.2512053029632568,True,REGULAR,USD
30,RUT220617C02020000,2022-03-30 13:59:31+00:00,2020.0,165.12,131.1,133.4,0.0,0.0,1.0,42,0.2485350415802002,True,REGULAR,USD
31,RUT220617C02030000,2022-03-30 13:59:31+00:00,2030.0,157.75,124.1,126.6,0.0,0.0,1.0,724,0.24603262519836425,True,REGULAR,USD
32,RUT220617C02040000,2022-03-29 13:46:17+00:00,2040.0,141.66,117.6,119.9,0.0,0.0,1.0,1042,0.24340432506561277,True,REGULAR,USD
33,RUT220617C02050000,2022-03-31 17:28:11+00:00,2050.0,113.6,111.3,113.1,0.0,0.0,10.0,4137,0.24010845958709714,True,REGULAR,USD
34,RUT220617C02060000,2022-04-01 14:13:27+00:00,2060.0,105.7,104.9,106.8,-33.64,-24.142385,1.0,416,0.23774337093353265,True,REGULAR,USD
35,RUT220617C02070000,2022-04-01 18:41:22+00:00,2070.0,100.11,98.8,100.6,6.1100006,6.5000005,200.0,442,0.2352142519378662,True,REGULAR,USD
36,RUT220617C02080000,2022-04-01 19:46:03+00:00,2080.0,91.53,92.8,94.7,1.5299988,1.6999986,79.0,442,0.23303989624023438,True,REGULAR,USD
37,RUT220617C02090000,2022-03-31 18:54:27+00:00,2090.0,88.0,87.0,88.8,0.0,0.0,183.0,229,0.23041541076660155,True,REGULAR,USD
38,RUT220617C02100000,2022-04-01 18:15:33+00:00,2100.0,79.83,81.4,83.0,4.029999,5.316621,10.0,1863,0.22759637767791746,False,REGULAR,USD
39,RUT220617C02110000,2022-03-30 18:24:35+00:00,2110.0,87.0,76.0,77.6,0.0,0.0,168.0,522,0.22534954345703123,False,REGULAR,USD
40,RUT220617C02120000,2022-04-01 18:41:22+00:00,2120.0,71.87,70.7,72.3,1.3899994,1.9721898,2.0,429,0.22288908832550047,False,REGULAR,USD
41,RUT220617C02130000,2022-04-01 16:55:09+00:00,2130.0,61.72,65.6,67.3,-13.959999,-18.446087,6.0,154,0.22071854728698728,False,REGULAR,USD
42,RUT220617C02140000,2022-03-31 18:20:04+00:00,2140.0,60.73,60.9,62.4,0.0,0.0,4.0,231,0.2183153120422363,False,REGULAR,USD
43,RUT220617C02150000,2022-04-01 13:55:40+00:00,2150.0,57.39,56.3,57.7,4.4399986,8.385266,1.0,1437,0.21591970611572264,False,REGULAR,USD
44,RUT220617C02160000,2022-04-01 18:05:40+00:00,2160.0,50.0,51.8,53.3,-10.139999,-16.860659,10.0,243,0.21380638496398927,False,REGULAR,USD
45,RUT220617C02170000,2022-03-31 14:45:05+00:00,2170.0,53.2,47.7,49.0,0.0,0.0,4.0,478,0.21142603767395016,False,REGULAR,USD
