,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,RUT220715C01200000,2022-03-07 16:47:40+00:00,1200.0,789.23,875.3,896.0,0.0,0.0,1.0,1.0,0.5409591802978517,True,REGULAR,USD
1,RUT220715C01400000,2022-03-10 16:21:02+00:00,1400.0,597.91,679.5,700.5,0.0,0.0,1.0,1.0,0.46188892608642584,True,REGULAR,USD
2,RUT220715C01600000,2021-11-10 11:48:29+00:00,1600.0,753.33,627.6,639.5,0.0,0.0,4.0,4.0,0.8524184680175781,True,REGULAR,USD
3,RUT220715C01650000,2021-11-10 11:48:29+00:00,1650.0,698.21,582.6,594.4,0.0,0.0,1.0,4.0,0.811677908630371,True,REGULAR,USD
4,RUT220715C01700000,2022-03-10 16:21:02+00:00,1700.0,336.44,403.4,408.4,0.0,0.0,1.0,2.0,0.31676403457641594,True,REGULAR,USD
5,RUT220715C01750000,2021-11-10 11:48:29+00:00,1750.0,539.62,494.8,506.1,0.0,0.0,5.0,0.0,0.7353847262573242,True,REGULAR,USD
6,RUT220715C01800000,2021-11-10 11:48:29+00:00,1800.0,481.13,452.2,463.2,0.0,0.0,5.0,5.0,0.6998321032714845,True,REGULAR,USD
7,RUT220715C01900000,2022-01-28 15:08:13+00:00,1900.0,152.5,220.4,223.3,0.0,0.0,1.0,1.0,0.23443224681854247,True,REGULAR,USD
8,RUT220715C01950000,2022-04-01 14:31:54+00:00,1950.0,190.86,195.8,199.0,58.539993,44.241226,1.0,1.0,0.26605958557128906,True,REGULAR,USD
9,RUT220715C02000000,2022-03-14 04:07:49+00:00,2000.0,136.09,159.0,162.8,0.0,0.0,,,0.2545927202606202,True,REGULAR,USD
10,RUT220715C02010000,2022-02-14 05:02:59+00:00,2010.0,187.03,0.0,0.0,0.0,0.0,,,1.0000000000000003e-05,True,REGULAR,USD
11,RUT220715C02050000,2022-01-24 14:31:24+00:00,2050.0,102.9,0.0,0.0,0.0,0.0,,70.0,1.0000000000000003e-05,True,REGULAR,USD
12,RUT220715C02060000,2022-03-30 15:26:10+00:00,2060.0,143.42,120.5,123.1,0.0,0.0,1.0,1.0,0.2406386972045898,True,REGULAR,USD
13,RUT220715C02080000,2022-03-31 14:47:12+00:00,2080.0,117.53,108.5,110.7,0.0,0.0,1.0,30.0,0.23549653671264648,True,REGULAR,USD
14,RUT220715C02100000,2022-03-31 15:00:11+00:00,2100.0,106.91,97.0,99.4,0.0,0.0,1.0,103.0,0.23154454986572265,False,REGULAR,USD
15,RUT220715C02110000,2022-04-01 16:34:43+00:00,2110.0,85.25,91.5,93.9,-20.14,-19.109972,2.0,114.0,0.2294045261001587,False,REGULAR,USD
16,RUT220715C02130000,2022-01-26 17:35:34+00:00,2130.0,98.5,80.7,82.1,0.0,0.0,,1.0,0.2222863721847534,False,REGULAR,USD
17,RUT220715C02160000,2022-03-29 14:38:59+00:00,2160.0,80.2,66.4,68.7,0.0,0.0,2.0,26.0,0.21857470886230468,False,REGULAR,USD
18,RUT220715C02180000,2022-04-01 16:34:43+00:00,2180.0,53.8,57.9,60.1,-7.8199997,-12.690684,12.0,133.0,0.215027075881958,False,REGULAR,USD
19,RUT220715C02190000,2022-04-01 16:15:26+00:00,2190.0,52.1,53.9,55.9,1.3699989,2.7005694,3.0,62.0,0.2129061254119873,False,REGULAR,USD
20,RUT220715C02200000,2022-03-14 17:45:50+00:00,2200.0,34.32,49.8,52.0,0.0,0.0,1.0,34.0,0.21110179164886472,False,REGULAR,USD
21,RUT220715C02210000,2022-03-29 13:49:53+00:00,2210.0,55.8,46.1,48.6,0.0,0.0,1.0,29.0,0.21011760959625242,False,REGULAR,USD
22,RUT220715C02220000,2021-11-02 19:36:04+00:00,2220.0,251.42,142.3,159.3,0.0,0.0,,43.0,0.47335960605621347,False,REGULAR,USD
23,RUT220715C02230000,2022-03-25 18:48:58+00:00,2230.0,39.86,39.3,41.7,0.0,0.0,3.0,36.0,0.20672637763977045,False,REGULAR,USD
24,RUT220715C02240000,2022-03-09 20:31:07+00:00,2240.0,43.04,36.4,38.6,0.0,0.0,100.0,85.0,0.2053149537658691,False,REGULAR,USD
25,RUT220715C02250000,2022-04-01 16:34:43+00:00,2250.0,31.4,33.5,35.7,-5.2800007,-14.394768,6.0,60.0,0.20402178432464596,False,REGULAR,USD
26,RUT220715C02260000,2022-03-25 13:30:08+00:00,2260.0,31.44,30.7,32.9,0.0,0.0,1.0,161.0,0.20259128715515132,False,REGULAR,USD
27,RUT220715C02270000,2022-03-16 15:07:19+00:00,2270.0,26.79,28.2,30.3,0.0,0.0,1.0,4.0,0.20130193237304686,False,REGULAR,USD
28,RUT220715C02280000,2022-03-25 19:20:50+00:00,2280.0,25.3,25.5,27.9,0.0,0.0,100.0,175.0,0.2001804225921631,False,REGULAR,USD
29,RUT220715C02290000,2022-03-24 19:24:28+00:00,2290.0,23.13,23.6,25.7,0.0,0.0,1.0,56.0,0.1992496457672119,False,REGULAR,USD
30,RUT220715C02300000,2022-04-01 17:07:06+00:00,2300.0,20.65,21.3,23.6,-10.41,-33.515774,2.0,51.0,0.1982273171234131,False,REGULAR,USD
31,RUT220715C02310000,2022-03-29 18:52:13+00:00,2310.0,29.45,19.7,21.6,0.0,0.0,1.0,40.0,0.1971134366607666,False,REGULAR,USD
32,RUT220715C02320000,2022-04-01 19:38:52+00:00,2320.0,18.02,17.9,19.8,0.13000107,0.72666895,1.0,2.0,0.1962589530181885,False,REGULAR,USD
33,RUT220715C02330000,2022-03-24 19:25:32+00:00,2330.0,16.32,16.5,18.2,0.0,0.0,1.0,3.0,0.19570201278686522,False,REGULAR,USD
34,RUT220715C02340000,2022-03-31 18:58:25+00:00,2340.0,16.18,14.8,16.6,0.0,0.0,1.0,31.0,0.19476360664367673,False,REGULAR,USD
35,RUT220715C02350000,2022-04-01 19:38:52+00:00,2350.0,13.7,13.5,15.2,-1.9000006,-12.17949,1.0,48.0,0.1941837784576416,False,REGULAR,USD
36,RUT220715C02360000,2022-03-23 19:58:36+00:00,2360.0,11.37,12.4,13.9,0.0,0.0,,1.0,0.19362683822631838,False,REGULAR,USD
37,RUT220715C02370000,2022-03-31 18:58:25+00:00,2370.0,12.4,11.2,12.8,0.0,0.0,1.0,43.0,0.193542915725708,False,REGULAR,USD
38,RUT220715C02390000,2022-03-21 14:54:23+00:00,2390.0,12.75,9.2,10.7,0.0,0.0,1.0,1.0,0.19278761322021482,False,REGULAR,USD
39,RUT220715C02400000,2022-04-01 17:07:06+00:00,2400.0,8.3,8.3,9.7,-5.1099997,-38.10589,1.0,55.0,0.19209334526062014,False,REGULAR,USD
40,RUT220715C02410000,2021-11-10 11:48:30+00:00,2410.0,99.5,68.7,74.4,0.0,0.0,3.0,3.0,0.4031584342956543,False,REGULAR,USD
41,RUT220715C02420000,2022-03-04 17:11:31+00:00,2420.0,10.92,7.0,8.2,0.0,0.0,1.0,3.0,0.19226881958007813,False,REGULAR,USD
42,RUT220715C02440000,2021-11-10 11:48:30+00:00,2440.0,88.3,59.5,64.8,0.0,0.0,1.0,1.0,0.39456782196044926,False,REGULAR,USD
