,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
0,RUT230616C01200000,2021-11-10 20:16:33+00:00,1200.0,1194.46,1009.0,1033.0,0.0,0.0,,0,0.6361997745132446,True,REGULAR,USD
1,RUT230616C01250000,2022-03-16 13:39:42+00:00,1250.0,791.4,857.5,881.5,0.0,0.0,,5,0.395876250038147,True,REGULAR,USD
2,RUT230616C01300000,2022-03-22 18:47:27+00:00,1300.0,824.32,813.0,837.0,0.0,0.0,1.0,5,0.3868774691772461,True,REGULAR,USD
3,RUT230616C01350000,2022-03-16 14:15:43+00:00,1350.0,714.51,769.0,793.0,0.0,0.0,,4,0.3779473521804809,True,REGULAR,USD
4,RUT230616C01400000,2022-03-22 18:47:27+00:00,1400.0,736.07,725.0,749.0,0.0,0.0,,1,0.36789191074371347,True,REGULAR,USD
5,RUT230616C01450000,2022-02-09 15:25:00+00:00,1450.0,674.45,604.0,628.0,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD
6,RUT230616C01500000,2022-02-09 15:25:00+00:00,1500.0,618.03,567.9,583.2,0.0,0.0,1.0,1,1.0000000000000003e-05,True,REGULAR,USD
7,RUT230616C01800000,2021-12-01 15:51:58+00:00,1800.0,557.5,535.5,559.5,0.0,0.0,,1,0.47138361263275147,True,REGULAR,USD
8,RUT230616C01900000,2021-12-01 15:51:58+00:00,1900.0,484.35,460.0,484.0,0.0,0.0,,1,0.4396494634246826,True,REGULAR,USD
9,RUT230616C01920000,2022-01-21 20:52:38+00:00,1920.0,271.12,270.0,294.0,0.0,0.0,3.0,6,0.2242165896987915,True,REGULAR,USD
10,RUT230616C02000000,2022-03-10 17:20:54+00:00,2000.0,236.43,271.0,295.0,0.0,0.0,155.0,251,0.2760730657577514,True,REGULAR,USD
11,RUT230616C02010000,2022-03-07 20:12:47+00:00,2010.0,211.01,264.5,288.5,0.0,0.0,1.0,0,0.27431260057449336,True,REGULAR,USD
12,RUT230616C02100000,2022-02-25 15:33:26+00:00,2100.0,181.11,203.5,227.5,0.0,0.0,100.0,600,0.2530706712722779,False,REGULAR,USD
13,RUT230616C02160000,2021-12-13 05:08:06+00:00,2160.0,286.06,0.0,0.0,0.0,0.0,,0,0.007822421875,False,REGULAR,USD
14,RUT230616C02200000,2021-11-04 14:56:46+00:00,2200.0,392.12,204.0,304.0,0.0,0.0,40.0,70,0.3809018056678771,False,REGULAR,USD
