,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
31,RUT221216P01870000,2022-04-01 13:30:08+00:00,1870.0,96.54,118.7,122.0,0.0,0.0,2.0,600,0.28538083400726316,False,REGULAR,USD
32,RUT221216P01900000,2022-04-05 14:49:10+00:00,1900.0,112.0,128.1,131.6,0.0,0.0,100.0,4915,0.2796969919204711,False,REGULAR,USD
33,RUT221216P01910000,2022-03-15 16:44:08+00:00,1910.0,173.3,131.6,135.3,0.0,0.0,,6,0.2783713978767395,False,REGULAR,USD
34,RUT221216P01920000,2022-03-29 13:43:54+00:00,1920.0,100.5,135.0,138.7,0.0,0.0,10.0,24,0.276456438999176,False,REGULAR,USD
35,RUT221216P01930000,2022-03-15 16:58:38+00:00,1930.0,182.5,138.8,142.2,0.0,0.0,,131,0.2745853487014771,False,REGULAR,USD
36,RUT221216P01950000,2022-03-28 18:47:43+00:00,1950.0,126.28,145.7,149.4,0.0,0.0,499.0,1363,0.27080502151489255,False,REGULAR,USD
37,RUT221216P01980000,2022-03-24 15:45:56+00:00,1980.0,137.2,157.0,161.2,0.0,0.0,,3,0.2657753934669495,False,REGULAR,USD
38,RUT221216P02000000,2022-03-31 14:08:42+00:00,2000.0,136.3,165.6,169.3,0.0,0.0,50.0,4844,0.26216481861114505,False,REGULAR,USD
39,RUT221216P02030000,2022-03-03 20:50:27+00:00,2030.0,194.95,139.0,154.0,0.0,0.0,100.0,101,0.21482871360778807,True,REGULAR,USD
40,RUT221216P02050000,2022-03-24 17:17:25+00:00,2050.0,163.35,187.0,191.4,0.0,0.0,252.0,664,0.2536924607086182,True,REGULAR,USD
41,RUT221216P02070000,2022-03-28 15:50:09+00:00,2070.0,178.0,197.0,200.7,0.0,0.0,,2,0.25007234920501703,True,REGULAR,USD
42,RUT221216P02100000,2022-04-05 15:56:34+00:00,2100.0,182.2,211.7,215.5,0.0,0.0,1.0,1826,0.24488059814453128,True,REGULAR,USD
43,RUT221216P02130000,2022-03-18 18:27:44+00:00,2130.0,204.36,227.3,231.4,0.0,0.0,30.0,31,0.2400684056663513,True,REGULAR,USD
44,RUT221216P02140000,2022-02-25 17:31:20+00:00,2140.0,240.1,190.0,205.7,0.0,0.0,234.0,184,0.19037293399810795,True,REGULAR,USD
45,RUT221216P02150000,2022-03-14 17:54:04+00:00,2150.0,302.8,237.2,243.0,0.0,0.0,50.0,222,0.237657541103363,True,REGULAR,USD
46,RUT221216P02160000,2022-02-14 05:03:21+00:00,2160.0,243.7,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD
47,RUT221216P02190000,2022-03-07 20:42:35+00:00,2190.0,327.2,262.0,266.0,0.0,0.0,1.0,0,0.23073584213256837,True,REGULAR,USD
48,RUT221216P02200000,2022-03-14 17:54:04+00:00,2200.0,340.4,267.4,271.5,0.0,0.0,105.0,2761,0.22820290847778318,True,REGULAR,USD
49,RUT221216P02220000,2022-01-21 16:37:47+00:00,2220.0,296.68,290.5,313.1,0.0,0.0,4.0,4,0.27156986066818234,True,REGULAR,USD
50,RUT221216P02230000,2022-03-22 15:45:08+00:00,2230.0,247.2,287.0,291.1,0.0,0.0,,11,0.22461331424713132,True,REGULAR,USD
51,RUT221216P02250000,2022-03-22 15:38:01+00:00,2250.0,257.8,300.2,304.7,0.0,0.0,10.0,824,0.22232070411682123,True,REGULAR,USD
52,RUT221216P02300000,2021-12-31 16:56:05+00:00,2300.0,229.08,384.0,408.0,0.0,0.0,57.0,566,0.3302221519470215,True,REGULAR,USD
53,RUT221216P02350000,2022-01-07 15:24:16+00:00,2350.0,280.0,389.0,413.0,0.0,0.0,3.0,4,0.27590140609741204,True,REGULAR,USD
54,RUT221216P02400000,2021-11-29 14:34:22+00:00,2400.0,300.0,0.0,0.0,0.0,0.0,1.0,23,1.0000000000000003e-05,True,REGULAR,USD
55,RUT221216P02450000,2021-12-08 16:40:27+00:00,2450.0,314.7,339.3,352.2,0.0,0.0,6.0,9,1.0000000000000003e-05,True,REGULAR,USD
56,RUT221216P02500000,2021-12-07 18:44:31+00:00,2500.0,348.86,359.4,374.7,0.0,0.0,6.0,9,1.0000000000000003e-05,True,REGULAR,USD
57,RUT221216P02600000,2021-11-10 11:48:46+00:00,2600.0,553.0,446.0,470.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD
58,RUT221216P02650000,2022-03-15 13:40:20+00:00,2650.0,698.99,631.4,638.8,0.0,0.0,1.0,2,0.12537495727539064,True,REGULAR,USD
59,RUT221216P02700000,2021-11-10 11:48:46+00:00,2700.0,631.0,526.5,550.5,0.0,0.0,,6,1.0000000000000003e-05,True,REGULAR,USD
60,RUT221216P03200000,2022-02-11 14:42:41+00:00,3200.0,1140.0,1197.9,1220.5,0.0,0.0,2.0,0,0.4015257601928711,True,REGULAR,USD
61,RUT221216P03350000,2022-03-03 20:54:20+00:00,3350.0,1310.75,1231.7,1253.5,0.0,0.0,1.0,28,1.0000000000000003e-05,True,REGULAR,USD
62,RUT221216P03400000,2022-03-03 20:54:20+00:00,3400.0,1360.15,1281.0,1302.5,0.0,0.0,1.0,29,1.0000000000000003e-05,True,REGULAR,USD
