Date,Open,High,Low,Close,Adj Close,Volume
2017-05-31,127.349998,128.800003,127.349998,128.250000,113.166809,8813500
2017-06-01,128.320007,128.779999,128.119995,128.779999,113.634460,5790900
2017-06-02,129.050003,130.139999,128.830002,130.080002,114.781593,6562600
2017-06-05,129.970001,130.520004,129.800003,130.360001,115.028648,4634700
2017-06-06,130.179993,131.330002,130.029999,130.830002,115.443382,5619100
2017-06-07,131.000000,131.479996,130.580002,130.750000,115.372787,5765200
2017-06-08,130.750000,131.399994,129.960007,130.550003,115.196297,8101700
2017-06-09,130.369995,131.699997,130.309998,131.529999,116.061058,5992500
2017-06-12,131.529999,131.830002,131.419998,131.820007,116.316933,8020700
2017-06-13,131.750000,132.729996,131.399994,132.020004,116.493416,5733800
2017-06-14,132.509995,133.559998,132.509995,132.770004,117.155205,7329400
2017-06-15,132.000000,133.350006,131.809998,133.039993,117.393471,5265000
2017-06-16,133.720001,134.600006,133.039993,134.350006,118.549400,12639600
2017-06-19,134.149994,134.679993,133.490005,134.070007,118.302345,7488700
2017-06-20,133.899994,134.759995,133.899994,134.220001,118.434669,5201200
2017-06-21,134.289993,135.110001,134.020004,134.910004,119.043533,5841100
2017-06-22,135.449997,137.000000,135.270004,136.050003,120.049461,7311000
2017-06-23,135.449997,136.509995,135.320007,136.429993,120.384766,9007100
2017-06-26,136.479996,136.899994,136.199997,136.339996,120.305367,5561800
2017-06-27,136.500000,136.729996,134.990005,135.009995,119.131752,6120500
2017-06-28,135.949997,136.199997,133.570007,133.820007,118.081741,6557900
2017-06-29,133.399994,133.729996,132.309998,132.639999,117.040497,5750000
2017-06-30,132.699997,133.199997,132.279999,132.289993,116.731659,5264400
2017-07-03,132.789993,133.320007,132.649994,132.899994,117.269913,2931000
2017-07-05,132.979996,134.059998,132.419998,133.639999,117.922890,4302700
2017-07-06,133.610001,133.970001,132.410004,132.520004,116.934616,4282200
2017-07-07,132.910004,133.000000,131.690002,132.539993,116.952278,4994100
2017-07-10,132.740005,132.869995,131.229996,131.550003,116.078712,4019600
2017-07-11,131.429993,131.789993,130.479996,131.229996,115.796303,3733100
2017-07-12,132.039993,132.889999,131.770004,132.229996,116.678711,5053200
2017-07-13,132.100006,132.220001,130.990005,131.860001,116.352242,4424400
2017-07-14,132.000000,133.000000,131.740005,132.600006,117.005196,4383100
2017-07-17,132.710007,132.929993,131.750000,132.149994,116.608124,4939400
2017-07-18,131.619995,134.949997,131.080002,134.460007,118.646492,10256000
2017-07-19,134.839996,135.410004,134.520004,135.210007,119.308258,5503300
2017-07-20,135.729996,137.080002,135.619995,136.570007,120.508331,6088600
2017-07-21,135.330002,136.270004,135.100006,135.309998,119.396507,6773500
2017-07-24,134.990005,135.160004,132.850006,133.009995,117.366966,8306700
2017-07-25,133.740005,133.850006,131.449997,131.880005,116.369896,6262900
2017-07-26,131.660004,132.240005,130.750000,130.949997,115.549240,5382200
2017-07-27,130.850006,131.149994,129.570007,130.830002,115.443382,5838100
2017-07-28,131.139999,131.990005,130.520004,131.850006,116.343422,4970900
2017-07-31,132.139999,133.580002,132.100006,132.720001,117.111092,5440800
2017-08-01,133.169998,133.350006,132.279999,132.509995,116.925789,3837600
2017-08-02,132.080002,132.500000,131.500000,132.160004,116.616951,4032100
2017-08-03,131.910004,133.399994,131.509995,133.350006,117.666992,4327300
2017-08-04,133.740005,134.009995,132.800003,133.179993,117.516983,3192800
2017-08-07,133.089996,133.479996,132.509995,132.860001,117.234619,3010800
2017-08-08,132.500000,132.800003,131.399994,132.270004,116.714020,5535800
2017-08-09,132.809998,133.410004,132.369995,133.229996,117.561096,6332300
2017-08-10,133.039993,133.850006,132.369995,133.089996,117.437592,5607900
2017-08-11,133.639999,134.490005,132.750000,133.100006,117.446404,4270600
2017-08-14,134.199997,134.369995,132.869995,133.479996,117.781723,3041100
2017-08-15,133.850006,133.940002,133.199997,133.380005,117.693504,3931800
2017-08-16,134.080002,134.970001,133.860001,134.169998,118.390572,4469900
2017-08-17,134.179993,134.740005,133.029999,133.039993,117.393471,5741400
2017-08-18,132.669998,133.779999,132.380005,132.630005,117.031693,4792800
2017-08-21,132.279999,133.649994,132.190002,133.449997,117.755219,4660000
2017-08-22,133.270004,134.789993,132.899994,134.699997,118.858246,4150300
2017-08-23,134.429993,134.490005,132.649994,132.800003,117.181702,5129900
2017-08-24,132.820007,133.080002,132.270004,132.889999,117.261101,5398400
2017-08-25,131.910004,132.559998,131.619995,131.679993,116.932541,4133300
2017-08-28,131.679993,132.119995,131.490005,131.740005,116.985825,5349200
2017-08-29,131.570007,132.449997,131.300003,132.210007,117.403206,3277900
2017-08-30,132.000000,132.000000,130.899994,131.070007,116.390854,5430800
2017-08-31,131.389999,132.500000,131.250000,132.369995,117.545250,7407100
2017-09-01,132.600006,132.649994,130.940002,131.029999,116.355331,3820800
2017-09-05,130.720001,131.179993,129.720001,129.899994,115.351891,5146600
2017-09-06,130.539993,131.000000,130.210007,130.669998,116.035645,5601900
2017-09-07,130.860001,132.520004,130.250000,132.190002,117.385422,3800200
2017-09-08,132.000000,132.339996,130.869995,130.979996,116.310928,4854400
2017-09-11,131.369995,133.339996,131.020004,133.210007,118.291206,5724200
2017-09-12,133.830002,133.880005,131.929993,132.630005,117.776169,5465200
2017-09-13,132.669998,133.750000,131.850006,132.449997,117.616302,4679500
2017-09-14,132.139999,134.470001,131.990005,134.179993,119.152542,6274500
2017-09-15,134.789993,135.449997,134.179993,134.449997,119.392303,15522000
2017-09-18,134.440002,135.770004,134.110001,135.380005,120.218140,5260800
2017-09-19,135.020004,135.789993,134.350006,135.220001,120.076073,4903800
2017-09-20,133.250000,134.289993,132.339996,133.220001,118.300064,8705500
2017-09-21,133.309998,133.820007,131.380005,131.750000,116.994713,6051800
2017-09-22,131.990005,132.389999,131.270004,131.389999,116.675026,4334900
2017-09-25,131.470001,131.759995,130.830002,131.169998,116.479652,6017400
2017-09-26,131.500000,131.940002,130.820007,130.940002,116.275414,4516200
2017-09-27,131.000000,131.089996,129.429993,129.750000,115.218697,5796100
2017-09-28,129.910004,130.270004,129.289993,129.470001,114.970039,3992700
2017-09-29,129.580002,130.470001,129.050003,130.009995,115.449570,5736900
2017-10-02,130.160004,131.330002,130.020004,131.220001,116.524048,4492900
2017-10-03,131.649994,132.399994,131.360001,132.100006,117.305511,3900800
2017-10-04,132.399994,133.179993,132.100006,132.889999,118.007019,3589000
2017-10-05,132.889999,133.309998,132.360001,133.190002,118.273422,3741100
2017-10-06,133.000000,133.250000,132.479996,133.220001,118.300064,2469500
2017-10-09,133.660004,133.820007,133.169998,133.449997,118.504280,3750500
2017-10-10,133.559998,134.130005,132.919998,133.899994,118.903908,4184600
2017-10-11,134.880005,137.080002,134.369995,136.649994,121.345932,8269400
2017-10-12,136.339996,137.520004,136.020004,136.830002,121.505737,5172800
2017-10-13,136.600006,137.419998,136.339996,136.429993,121.150558,4106600
2017-10-16,136.449997,137.259995,135.539993,136.119995,120.875290,5120100
2017-10-17,137.669998,141.119995,137.059998,140.789993,125.022247,11717300
2017-10-18,140.789993,141.580002,140.070007,140.679993,124.924568,6827700
2017-10-19,140.710007,142.979996,140.539993,142.039993,126.132294,9181300
2017-10-20,142.380005,143.619995,141.830002,142.399994,126.451950,5634500
2017-10-23,142.130005,144.350006,142.080002,143.619995,127.535301,6686000
2017-10-24,143.380005,143.380005,140.929993,141.639999,125.777092,6585800
2017-10-25,141.160004,143.229996,140.960007,142.360001,126.416428,6563600
2017-10-26,142.509995,143.750000,141.380005,141.809998,125.928040,5841100
2017-10-27,141.000000,142.699997,140.199997,141.779999,125.901421,5140100
2017-10-30,141.080002,141.210007,139.320007,140.000000,124.320763,6034300
2017-10-31,140.020004,140.259995,138.979996,139.410004,123.796829,4832100
2017-11-01,139.830002,140.589996,139.339996,139.979996,124.302971,5006800
2017-11-02,140.110001,140.289993,139.110001,139.929993,124.258598,3494100
2017-11-03,139.729996,140.399994,139.300003,140.080002,124.391762,2737000
2017-11-06,140.009995,140.490005,139.720001,139.759995,124.107620,4220700
2017-11-07,140.080002,140.149994,138.910004,139.770004,124.116524,4201900
2017-11-08,139.699997,141.869995,139.460007,141.320007,125.492928,4440700
2017-11-09,140.860001,141.410004,139.800003,140.350006,124.631554,3517100
2017-11-10,140.130005,140.130005,138.610001,139.559998,123.930016,4240800
2017-11-13,139.009995,140.020004,138.419998,139.759995,124.107620,4322300
2017-11-14,139.570007,140.279999,138.919998,139.490005,123.867867,4078200
2017-11-15,139.229996,139.830002,138.750000,139.100006,123.521530,4811500
2017-11-16,139.419998,139.679993,138.639999,138.869995,123.317314,4193800
2017-11-17,138.300003,138.860001,137.889999,138.000000,122.544754,4247400
2017-11-20,138.149994,138.559998,137.740005,137.929993,122.482582,4266300
2017-11-21,138.449997,139.259995,138.190002,138.339996,122.846664,5660600
2017-11-22,138.300003,138.380005,136.600006,137.289993,121.914246,3917000
2017-11-24,137.500000,138.380005,137.309998,138.009995,122.553612,2606800
2017-11-27,137.509995,138.309998,137.479996,138.100006,123.384506,3933100
2017-11-28,138.300003,140.529999,138.250000,140.020004,125.099930,5052800
2017-11-29,140.220001,140.630005,138.949997,139.809998,124.912315,5851400
2017-11-30,140.059998,140.279999,138.479996,139.330002,124.483437,8941900
2017-12-01,139.570007,140.529999,138.600006,139.979996,125.064171,5990500
2017-12-04,140.619995,141.500000,138.929993,139.009995,124.197540,5916700
2017-12-05,139.789993,140.809998,139.199997,139.669998,124.787247,6745300
2017-12-06,140.839996,141.960007,140.190002,141.059998,126.029114,5591700
2017-12-07,140.009995,141.500000,139.259995,140.009995,125.090981,4713100
2017-12-08,140.000000,140.759995,139.800003,140.589996,125.609192,5101300
2017-12-11,140.899994,141.169998,139.830002,141.139999,126.100594,4358600
2017-12-12,142.600006,143.570007,142.039993,142.600006,127.405022,8016700
2017-12-13,142.500000,143.429993,142.210007,142.889999,127.664101,6118400
2017-12-14,143.520004,143.619995,141.610001,141.649994,126.556236,5337900
2017-12-15,142.479996,143.139999,141.779999,142.460007,127.279930,12517000
2017-12-18,142.559998,143.800003,141.399994,141.800003,126.690262,5833200
2017-12-19,141.889999,142.380005,141.360001,141.779999,126.672394,6580100
2017-12-20,142.259995,142.580002,141.080002,141.160004,126.118439,6289800
2017-12-21,141.589996,142.169998,141.020004,141.059998,126.029114,6284700
2017-12-22,141.000000,141.350006,140.039993,140.119995,125.189255,4665600
2017-12-26,140.460007,140.539993,139.679993,140.089996,125.162491,3271100
2017-12-27,140.419998,141.149994,140.199997,140.570007,125.591324,3753600
2017-12-28,140.699997,141.000000,140.330002,140.559998,125.582375,2485000
2017-12-29,140.979996,141.210007,139.580002,139.720001,124.831902,4452900
2018-01-02,139.660004,139.949997,138.720001,139.229996,124.394096,6842100
2018-01-03,139.360001,140.679993,138.899994,140.559998,125.582375,5350500
2018-01-04,140.449997,141.139999,140.220001,140.550003,125.573448,4837600
2018-01-05,140.690002,141.820007,140.279999,141.710007,126.609879,6158800
2018-01-08,141.699997,142.000000,140.919998,141.889999,126.770683,5129800
2018-01-09,142.369995,145.679993,142.259995,144.139999,128.780884,8897000
2018-01-10,143.550003,144.160004,143.320007,143.970001,128.629028,6558600
2018-01-11,144.130005,144.899994,143.690002,144.789993,129.361679,4962200
2018-01-12,144.990005,146.419998,144.899994,145.759995,130.228287,5450600
2018-01-16,146.419998,148.059998,146.029999,146.860001,131.211060,8804000
2018-01-17,147.839996,148.320007,145.479996,146.979996,131.318298,10619700
2018-01-18,146.929993,147.440002,145.970001,146.919998,131.264679,5554800
2018-01-19,147.460007,147.649994,146.419998,147.360001,131.657822,8738800
2018-01-22,147.009995,148.139999,146.720001,148.139999,132.354691,7010400
2018-01-23,146.960007,147.440002,141.619995,141.830002,126.717049,17473600
2018-01-24,143.500000,143.559998,141.800003,142.070007,126.931503,13034400
2018-01-25,142.309998,144.660004,142.210007,144.399994,129.013199,7938800
2018-01-26,144.500000,145.600006,144.130005,145.330002,129.844116,8065600
2018-01-29,144.850006,144.940002,143.529999,143.679993,128.369919,8013400
2018-01-30,143.399994,143.820007,142.429993,142.429993,127.253098,8376100
2018-01-31,142.570007,142.570007,138.100006,138.190002,123.464935,13137400
2018-02-01,137.529999,140.669998,137.000000,140.020004,125.099930,9393600
2018-02-02,139.020004,140.360001,137.380005,137.679993,123.009232,9262500
2018-02-05,136.580002,137.000000,122.150002,130.389999,116.496078,19954100
2018-02-06,130.009995,132.990005,128.000000,131.830002,117.782631,19193500
2018-02-07,131.889999,133.429993,131.350006,131.419998,117.416313,10550400
2018-02-08,130.910004,131.250000,126.110001,126.360001,112.895508,11680200
2018-02-09,127.519997,130.919998,125.440002,129.529999,115.727692,15030900
2018-02-12,130.000000,131.320007,127.680000,130.270004,116.388840,9963900
2018-02-13,129.210007,130.600006,128.699997,129.960007,116.111900,6339000
2018-02-14,129.440002,130.009995,128.389999,129.669998,115.852798,6259700
2018-02-15,130.100006,131.279999,129.399994,131.229996,117.246544,5606400
2018-02-16,130.960007,134.449997,130.839996,133.149994,118.961967,7970100
2018-02-20,132.869995,133.449997,130.660004,130.869995,116.924919,6563500
2018-02-21,130.800003,132.429993,129.860001,129.910004,116.067207,6578000
2018-02-22,130.100006,131.020004,129.479996,129.910004,116.067207,5732200
2018-02-23,130.089996,132.080002,130.020004,132.020004,117.952385,5126800
2018-02-26,131.710007,133.410004,131.000000,132.070007,118.752640,6684400
2018-02-27,132.210007,133.089996,131.600006,131.669998,118.392967,7158600
2018-02-28,131.949997,132.330002,129.869995,129.880005,116.783455,7985900
2018-03-01,129.110001,130.119995,126.519997,127.279999,114.445648,9424000
2018-03-02,126.910004,129.110001,126.910004,128.820007,115.830360,6910400
2018-03-05,128.630005,130.300003,128.179993,129.789993,116.702530,5799800
2018-03-06,130.000000,130.199997,127.919998,128.220001,115.290855,5546500
2018-03-07,127.480003,129.330002,127.269997,129.039993,116.028168,6391700
2018-03-08,129.330002,132.300003,129.330002,132.059998,118.743637,6423400
2018-03-09,132.509995,133.820007,131.559998,133.800003,120.308197,7557800
2018-03-12,133.800003,134.229996,132.320007,132.630005,119.256165,4942000
2018-03-13,133.800003,135.389999,133.449997,134.350006,120.802711,9152300
2018-03-14,135.240005,135.699997,131.899994,132.320007,118.977432,6770600
2018-03-15,132.550003,134.240005,132.470001,133.059998,119.642792,6147200
2018-03-16,133.160004,134.399994,132.100006,133.679993,120.200272,14233500
2018-03-19,133.350006,133.470001,129.360001,130.240005,117.107162,6017000
2018-03-20,130.779999,131.779999,129.380005,131.210007,117.979370,6214300
2018-03-21,131.399994,132.779999,130.660004,131.190002,117.961365,5158700
2018-03-22,130.470001,130.679993,127.099998,127.379997,114.535553,7560100
2018-03-23,127.629997,127.800003,124.900002,125.099998,112.485466,8452500
2018-03-26,126.410004,127.540001,125.209999,127.389999,114.544571,8358200
2018-03-27,127.110001,129.100006,126.389999,127.209999,114.382698,7789900
2018-03-28,127.629997,129.020004,127.209999,127.449997,114.598503,6868500
2018-03-29,127.970001,128.759995,126.820000,128.149994,115.227905,6119400
2018-04-02,127.820000,127.879997,123.540001,124.559998,111.999916,8916900
2018-04-03,125.180000,128.490005,124.680000,128.350006,115.407745,8035000
2018-04-04,126.900002,131.119995,126.389999,130.410004,117.260025,7717100
2018-04-05,130.410004,131.199997,129.500000,130.710007,117.529800,5621700
2018-04-06,130.220001,130.639999,126.410004,128.100006,115.182945,6399300
2018-04-09,128.649994,131.139999,127.680000,129.479996,116.423782,6395800
2018-04-10,130.250000,130.910004,129.289993,130.250000,117.116165,6019300
2018-04-11,129.139999,130.350006,129.029999,129.630005,116.558693,4575400
2018-04-12,130.089996,131.309998,129.860001,130.429993,117.278000,4559800
2018-04-13,131.089996,131.419998,129.630005,130.619995,117.448853,4742300
2018-04-16,131.410004,132.880005,131.279999,131.759995,118.473869,6379600
2018-04-17,132.110001,132.199997,128.809998,130.539993,117.376915,11008700
2018-04-18,129.690002,129.899994,126.940002,127.720001,114.841278,9383600
2018-04-19,127.629997,128.270004,126.889999,127.550003,114.688408,5959500
2018-04-20,128.000000,128.300003,126.169998,126.660004,113.888168,7743900
2018-04-23,126.879997,127.300003,125.779999,126.830002,114.041016,7501900
2018-04-24,126.940002,127.459999,125.309998,126.190002,113.465561,6577500
2018-04-25,125.910004,126.849998,125.279999,126.760002,113.978073,5859600
2018-04-26,126.620003,129.220001,126.620003,128.009995,115.102036,8211100
2018-04-27,127.730003,128.789993,127.500000,128.270004,115.335823,4266800
2018-04-30,128.860001,128.979996,126.489998,126.489998,113.735306,8219400
2018-05-01,126.320000,126.639999,124.970001,126.010002,113.303719,5122600
2018-05-02,125.519997,126.180000,123.199997,123.500000,111.046791,7390800
2018-05-03,123.300003,123.690002,121.279999,123.029999,110.624176,7282900
2018-05-04,122.599998,124.510002,121.800003,124.190002,111.667229,6127600
2018-05-07,124.139999,125.239998,123.320000,123.589996,111.127724,6707900
2018-05-08,122.860001,123.489998,121.690002,122.610001,110.246536,5951800
2018-05-09,122.989998,124.050003,122.529999,123.510002,111.055794,6808600
2018-05-10,124.220001,126.050003,124.000000,125.349998,112.710266,4948000
2018-05-11,125.769997,127.599998,125.760002,127.239998,114.409676,5716700
2018-05-14,127.349998,127.610001,125.599998,126.059998,113.348648,6101600
2018-05-15,125.540001,125.830002,124.400002,125.129997,112.512413,5875700
2018-05-16,125.440002,125.900002,125.000000,125.349998,112.710266,3818100
2018-05-17,125.489998,125.589996,123.550003,123.849998,111.361511,6473400
2018-05-18,123.779999,124.440002,123.279999,124.239998,111.712189,5433900
2018-05-21,124.620003,124.989998,123.320000,123.720001,111.244614,5558700
2018-05-22,123.800003,124.239998,122.760002,122.910004,110.516289,7172700
2018-05-23,122.870003,123.970001,122.739998,123.449997,111.001846,4940800
2018-05-24,123.220001,123.389999,121.550003,122.250000,109.922836,6923600
2018-05-25,121.559998,122.800003,121.129997,121.470001,110.031540,4594800
2018-05-29,120.500000,120.800003,118.620003,119.400002,108.156456,9821900
2018-05-30,120.120003,121.580002,119.540001,120.970001,109.578621,6423700
2018-05-31,120.919998,121.250000,119.540001,119.620003,108.355743,10337500
2018-06-01,120.379997,121.320000,119.970001,121.260002,109.841324,5741000
2018-06-04,121.849998,122.370003,121.019997,121.949997,110.466339,4853000
2018-06-05,122.050003,122.559998,120.900002,121.480003,110.040619,5125400
2018-06-06,121.970001,122.790001,121.459999,122.790001,111.227242,6799300
2018-06-07,123.000000,123.489998,122.269997,123.330002,111.716377,7414100
2018-06-08,123.360001,124.849998,123.330002,124.059998,112.377647,6208100
2018-06-11,124.269997,124.339996,122.550003,122.660004,111.109482,5571400
2018-06-12,123.160004,123.180000,121.949997,122.540001,111.000786,5227300
2018-06-13,123.150002,124.089996,122.459999,122.629997,111.082298,5836900
2018-06-14,122.709999,123.150002,122.089996,122.410004,110.883034,5239200
2018-06-15,122.099998,122.730003,121.239998,122.610001,111.064186,13173500
2018-06-18,121.610001,121.809998,120.250000,121.320000,109.895660,6787400
2018-06-19,120.660004,123.169998,120.570000,122.570000,111.027962,8572400
2018-06-20,122.419998,122.660004,121.660004,122.040001,110.547874,6277200
2018-06-21,121.830002,122.239998,121.110001,121.449997,110.013420,4417200
2018-06-22,121.680000,123.379997,121.650002,122.839996,111.272537,9501400
2018-06-25,122.820000,123.430000,121.510002,122.589996,111.046066,8170500
2018-06-26,122.489998,122.889999,121.599998,122.349998,110.828667,5496400
2018-06-27,122.129997,122.970001,121.449997,121.610001,110.158348,5666000
2018-06-28,121.779999,122.410004,121.070000,122.000000,110.511620,5296800
2018-06-29,122.239998,123.180000,121.190002,121.339996,109.913788,7308700
2018-07-02,121.339996,121.730003,120.110001,121.580002,110.131180,5481400
2018-07-03,121.650002,123.459999,121.260002,122.709999,111.154778,4248100
2018-07-05,123.599998,125.120003,123.230003,125.000000,113.229141,7319100
2018-07-06,125.160004,125.919998,124.610001,125.750000,113.908508,7297900
2018-07-09,126.220001,126.750000,125.599998,126.050003,114.180267,6706100
2018-07-10,126.370003,127.519997,126.110001,127.379997,115.385017,5075600
2018-07-11,127.410004,127.440002,126.059998,126.239998,114.352379,4827400
2018-07-12,127.709999,128.210007,127.169998,127.760002,115.729248,6199000
2018-07-13,125.320000,127.500000,125.320000,125.930000,114.071564,8250200
2018-07-16,126.000000,126.099998,124.160004,124.690002,112.948318,7314400
2018-07-17,128.529999,130.539993,127.559998,129.110001,116.952110,12858700
2018-07-18,128.809998,129.050003,127.169998,127.800003,115.765457,7152000
2018-07-19,127.529999,127.699997,125.870003,125.940002,114.080620,5984600
2018-07-20,125.300003,126.139999,125.120003,125.849998,113.999084,5835500
2018-07-23,125.750000,126.680000,125.449997,126.629997,114.705635,4631100
2018-07-24,127.239998,129.619995,127.150002,129.360001,117.178574,7158800
2018-07-25,129.139999,129.229996,127.650002,128.619995,116.508240,6523000
2018-07-26,129.899994,131.220001,129.850006,130.279999,118.011917,7640600
2018-07-27,129.979996,132.270004,129.940002,131.550003,119.162346,6620400
2018-07-30,131.779999,132.490005,131.250000,132.169998,119.723946,11013100
2018-07-31,132.279999,132.639999,131.770004,132.520004,120.040993,7598900
2018-08-01,132.389999,132.960007,132.080002,132.639999,120.149681,5770400
2018-08-02,132.889999,133.000000,131.089996,131.250000,118.890587,6563300
2018-08-03,131.179993,132.699997,130.899994,131.949997,119.524666,6498700
2018-08-06,131.639999,132.529999,131.009995,132.020004,119.588066,5840000
2018-08-07,131.880005,132.169998,131.300003,131.460007,119.080826,4664600
2018-08-08,131.490005,131.800003,130.889999,131.169998,118.818115,3721500
2018-08-09,131.539993,131.720001,130.669998,131.199997,118.845284,4057800
2018-08-10,131.190002,131.630005,130.259995,130.750000,118.437668,4324000
2018-08-13,130.720001,130.899994,129.850006,130.220001,117.957603,3778000
2018-08-14,129.669998,130.470001,129.350006,129.500000,117.305382,4542800
2018-08-15,129.750000,130.740005,128.929993,130.429993,118.147797,5377300
2018-08-16,131.020004,132.880005,130.570007,132.479996,120.004768,7861500
2018-08-17,132.449997,135.000000,132.190002,134.470001,121.807350,6700900
2018-08-20,134.929993,137.119995,134.000000,136.880005,123.990448,7935000
2018-08-21,137.000000,137.429993,135.300003,135.350006,122.604523,5832100
2018-08-22,135.559998,135.679993,134.419998,134.610001,121.934158,4688400
2018-08-23,134.610001,135.490005,134.100006,135.110001,122.387108,5057600
2018-08-24,135.110001,136.149994,134.830002,135.949997,123.148003,4809400
2018-08-27,135.500000,136.050003,134.210007,134.919998,123.029465,4325900
2018-08-28,134.779999,134.899994,133.889999,134.320007,122.482338,6037500
2018-08-29,134.320007,134.940002,133.940002,134.860001,122.974747,4648700
2018-08-30,134.699997,135.600006,134.600006,134.949997,123.056839,4821900
2018-08-31,134.600006,135.000000,133.970001,134.690002,122.819748,6139500
2018-09-04,134.690002,134.750000,133.440002,133.720001,121.935211,4406800
2018-09-05,133.479996,135.940002,133.460007,135.860001,123.886642,6174800
2018-09-06,135.500000,137.309998,135.179993,136.869995,124.807610,6562000
2018-09-07,136.779999,137.690002,135.750000,137.320007,125.217949,6375200
2018-09-10,137.529999,138.470001,137.059998,137.210007,125.117645,4892200
2018-09-11,137.639999,138.910004,137.220001,138.509995,126.303055,7856800
2018-09-12,138.899994,139.990005,138.559998,139.360001,127.078163,6767700
2018-09-13,139.889999,140.479996,139.020004,139.889999,127.561440,6456100
2018-09-14,140.000000,140.350006,139.100006,139.490005,127.196724,4534800
2018-09-17,139.330002,140.399994,139.179993,139.960007,127.625298,5295500
2018-09-18,140.270004,140.839996,139.830002,140.539993,128.154129,4581200
2018-09-19,140.759995,140.990005,140.050003,140.460007,128.081223,5049900
2018-09-20,140.820007,142.139999,140.509995,141.979996,129.467270,5019300
2018-09-21,142.179993,143.130005,141.690002,142.880005,130.287994,13283400
2018-09-24,142.100006,142.500000,140.229996,140.470001,128.090347,6708000
2018-09-25,140.529999,140.960007,138.399994,138.639999,126.421608,7982800
2018-09-26,138.949997,140.000000,137.960007,138.160004,125.983925,7133300
2018-09-27,138.449997,139.580002,137.570007,138.220001,126.038658,6450500
2018-09-28,138.100006,138.559998,137.410004,138.169998,125.993019,6638500
2018-10-01,138.259995,139.850006,138.000000,139.690002,127.379097,4871800
